car_number,lap_number,lap_time_seconds,sector_1,sector_2,sector_3,stint,stint_lap,driver_number,fuel_remaining,tire_life_pct,track_status,weather,track_temp_c,elapsed_time_seconds,class
58,100,141.528,46.941,49.803,45.033,5,12,3,82.2,57.6,Green,dry,21.8,14391.962,LMGT3
58,101,140.75,46.204,49.55,45.405,5,13,3,79.1,54.1,Green,dry,21.8,14532.712,LMGT3
58,102,140.649,46.073,48.79,44.625,5,14,3,75.9,50.5,Green,dry,21.5,14673.361,LMGT3
58,103,139.649,45.965,48.723,44.427,5,15,3,72.8,47.0,Green,dry,21.5,14813.009,LMGT3
58,104,141.695,46.539,50.036,45.716,5,16,3,69.5,43.4,Green,dry,21.4,14954.705,LMGT3
58,105,140.99,46.601,49.413,45.008,5,17,3,66.2,39.9,Green,dry,21.4,15095.694,LMGT3
58,106,142.241,46.979,49.912,45.692,5,18,3,63.0,36.4,Green,dry,21.1,15237.936,LMGT3
58,107,142.613,46.703,49.626,45.955,5,19,3,59.8,32.8,Green,dry,21.1,15380.548,LMGT3
58,108,142.299,46.613,49.528,45.993,5,20,3,56.7,29.3,Green,dry,20.9,15522.848,LMGT3
58,109,143.298,47.363,50.133,45.669,5,21,3,53.4,25.8,Green,dry,20.9,15666.145,LMGT3
58,110,143.672,47.81,50.614,45.792,5,22,3,50.3,22.2,Green,dry,21.1,15809.817,LMGT3
58,111,139.77,46.13,48.652,44.306,6,1,3,116.8,96.5,Green,dry,21.1,16038.745,LMGT3
58,112,141.692,46.853,50.029,45.718,6,2,3,113.7,92.9,Green,dry,20.8,16180.437,LMGT3
58,113,138.967,45.359,48.156,44.572,6,3,3,110.4,89.4,Green,dry,20.8,16319.404,LMGT3
58,114,139.276,46.025,48.438,44.28,6,4,3,107.3,85.9,Green,dry,21.0,16458.68,LMGT3
58,115,139.68,46.214,48.686,44.628,6,5,3,104.0,82.3,Green,dry,21.0,16598.36,LMGT3
58,116,138.883,46.114,48.374,44.12,6,6,3,100.9,78.8,Green,dry,20.5,16737.243,LMGT3
58,117,140.41,46.468,48.872,44.664,6,7,3,97.7,75.3,Green,dry,20.5,16877.653,LMGT3
58,118,139.162,46.079,49.055,44.756,6,8,3,94.6,71.7,Green,dry,20.5,17016.815,LMGT3
58,119,140.832,46.629,49.145,45.092,6,9,3,91.4,68.2,Green,dry,20.5,17157.647,LMGT3
58,120,140.025,46.095,49.472,44.556,6,10,3,88.3,64.7,Green,dry,20.9,17297.671,LMGT3
58,121,139.12,46.2,48.774,44.699,6,11,3,85.1,61.1,Green,dry,20.9,17436.791,LMGT3
58,122,139.354,45.81,49.108,44.723,6,12,3,81.9,57.6,Green,dry,20.5,17576.145,LMGT3
58,123,139.449,45.561,48.679,44.39,6,13,3,78.8,54.1,Green,dry,20.5,17715.594,LMGT3
58,124,140.768,46.22,48.918,44.673,6,14,3,75.6,50.5,Green,dry,20.8,17856.363,LMGT3
58,125,141.453,46.831,49.819,45.379,6,15,3,72.5,47.0,Green,dry,20.8,17997.815,LMGT3
58,126,142.699,47.547,49.578,45.266,6,16,3,69.4,43.4,Green,dry,20.8,18140.514,LMGT3
58,127,142.406,47.303,49.419,45.349,6,17,3,66.0,39.9,Green,dry,21.1,18282.92,LMGT3
58,128,143.462,47.624,50.537,45.903,6,18,3,62.9,36.4,Green,dry,21.1,18426.382,LMGT3
58,129,142.202,46.654,50.16,45.455,6,19,3,59.7,32.8,Green,dry,20.8,18568.584,LMGT3
58,130,143.901,47.975,50.309,45.596,6,20,3,56.6,29.3,Green,dry,20.8,18712.485,LMGT3
58,131,141.778,46.946,49.925,44.974,6,21,3,53.4,25.8,Green,dry,20.3,18854.263,LMGT3
58,132,142.051,46.764,49.68,45.948,6,22,3,50.1,22.2,Green,dry,20.3,18996.314,LMGT3
58,133,140.447,46.397,49.487,44.512,7,1,3,116.8,96.5,Green,dry,20.1,19226.456,LMGT3
58,134,140.709,46.449,49.647,45.309,7,2,3,113.8,92.9,Green,dry,20.3,19367.165,LMGT3
58,135,138.837,45.984,48.104,44.183,7,3,3,110.4,89.4,Green,dry,20.3,19506.002,LMGT3
58,136,139.005,46.331,48.63,44.877,7,4,3,107.3,85.9,Green,dry,20.0,19645.007,LMGT3
58,137,139.247,45.926,48.35,44.545,7,5,3,104.3,82.3,Green,dry,20.0,19784.254,LMGT3
58,138,140.989,46.643,49.003,44.66,7,6,3,101.1,78.8,Green,dry,20.0,19925.243,LMGT3
58,139,138.793,45.397,48.454,44.464,7,7,3,97.8,75.3,Green,dry,20.1,20064.036,LMGT3
58,140,139.64,45.855,49.302,44.861,7,8,3,94.7,71.7,Green,dry,20.1,20203.676,LMGT3
58,141,140.005,46.694,49.173,44.618,7,9,3,91.7,68.2,Green,dry,20.4,20343.681,LMGT3
58,142,141.149,46.623,49.538,44.889,7,10,3,88.6,64.7,Green,dry,20.4,20484.829,LMGT3
58,143,141.505,46.755,49.207,44.836,7,11,3,85.3,61.1,Green,dry,20.0,20626.334,LMGT3
58,144,139.73,45.88,48.945,44.941,7,12,3,82.0,57.6,Green,dry,20.0,20766.064,LMGT3
58,145,139.208,45.531,49.188,44.535,7,13,3,78.8,54.1,Green,dry,19.8,20905.272,LMGT3
58,146,139.398,45.915,49.047,44.851,7,14,3,75.6,50.5,Green,dry,19.8,21044.67,LMGT3
58,147,140.757,46.101,48.859,45.119,7,15,3,72.5,47.0,Green,dry,20.1,21185.427,LMGT3
58,148,142.762,46.772,50.025,45.996,7,16,3,69.3,43.4,Green,dry,20.1,21328.189,LMGT3
58,149,142.66,46.856,49.625,46.031,7,17,3,66.0,39.9,Green,dry,20.2,21470.849,LMGT3
58,150,142.704,47.335,50.262,45.78,7,18,3,62.9,36.4,Green,dry,20.2,21613.553,LMGT3
87,1,138.194,45.643,48.392,44.57,1,1,1,116.8,96.6,Green,dry,18.5,138.194,LMGT3
87,2,138.681,45.276,48.788,44.637,1,2,1,113.5,93.2,Green,dry,18.5,276.875,LMGT3
87,3,136.934,45.53,47.897,43.821,1,3,1,110.3,89.9,Green,dry,18.5,413.81,LMGT3
87,4,135.494,44.856,47.703,43.075,1,4,1,107.1,86.5,Green,dry,18.3,549.304,LMGT3
87,5,135.596,44.249,47.137,42.92,1,5,1,103.8,83.1,Green,dry,18.3,684.9,LMGT3
87,6,135.736,44.681,47.41,43.81,1,6,1,100.7,79.7,Green,dry,18.6,820.636,LMGT3
87,7,136.741,44.729,47.585,43.96,1,7,1,97.5,76.3,Green,dry,18.6,957.378,LMGT3
87,8,135.563,44.835,47.549,42.903,1,8,1,94.3,73.0,Green,dry,18.3,1092.941,LMGT3
87,9,136.367,44.65,47.924,43.883,1,9,1,91.0,69.6,Green,dry,18.3,1229.308,LMGT3
87,10,138.234,45.942,48.402,44.108,1,10,1,87.9,66.2,Green,dry,18.6,1367.542,LMGT3
87,11,135.947,44.598,47.453,43.066,1,11,1,84.6,62.8,Green,dry,18.6,1503.489,LMGT3
87,12,137.867,45.73,48.053,43.791,1,12,1,81.4,59.4,Green,dry,19.0,1641.356,LMGT3
87,13,137.485,45.048,48.306,44.486,1,13,1,78.2,56.1,Green,dry,19.0,1778.84,LMGT3
87,14,137.853,45.942,47.951,44.178,1,14,1,74.9,52.7,Green,dry,19.0,1916.693,LMGT3
87,15,138.56,45.925,48.582,44.426,1,15,1,71.8,49.3,Green,dry,18.9,2055.253,LMGT3
87,16,138.899,46.119,48.171,44.8,1,16,1,68.5,45.9,Green,dry,18.9,2194.153,LMGT3
87,17,137.865,45.457,48.234,44.052,1,17,1,65.3,42.5,Green,dry,18.7,2332.018,LMGT3
87,18,140.111,46.368,48.589,45.239,1,18,1,62.0,39.2,Green,dry,18.7,2472.128,LMGT3
87,19,140.299,45.806,48.662,44.621,1,19,1,58.7,35.8,Green,dry,19.0,2612.427,LMGT3
87,20,138.401,46.095,48.412,43.802,1,20,1,55.6,32.4,Green,dry,19.0,2750.828,LMGT3
87,21,139.1,45.439,48.461,44.288,1,21,1,52.5,29.0,Green,dry,18.6,2889.928,LMGT3
87,22,140.781,46.329,49.202,45.395,1,22,1,49.2,25.6,Green,dry,18.6,3030.709,LMGT3
87,23,139.602,46.422,48.407,44.792,1,23,1,46.1,22.3,Green,dry,18.3,3170.311,LMGT3
87,24,138.429,45.419,48.683,44.346,2,1,1,116.9,96.6,Green,dry,18.3,3383.088,LMGT3
87,25,136.72,45.011,48.18,44.038,2,2,1,113.6,93.2,Green,dry,18.5,3519.807,LMGT3
87,26,136.787,45.619,47.521,43.997,2,3,1,110.4,89.9,Green,dry,18.5,3656.595,LMGT3
87,27,135.678,44.582,47.934,43.884,2,4,1,107.3,86.5,Green,dry,18.2,3792.272,LMGT3
87,28,135.722,45.008,47.421,43.02,2,5,1,104.2,83.1,Green,dry,18.2,3927.994,LMGT3
87,29,137.151,45.74,47.73,43.792,2,6,1,101.0,79.7,Green,dry,18.5,4065.145,LMGT3
87,30,136.832,45.203,48.004,43.512,2,7,1,97.7,76.3,Green,dry,18.5,4201.977,LMGT3
87,31,137.732,45.092,48.37,43.79,2,8,1,94.5,73.0,Green,dry,18.5,4339.709,LMGT3
87,32,135.748,44.757,47.761,43.23,2,9,1,91.2,69.6,Green,dry,18.5,4475.457,LMGT3
87,33,137.702,45.298,48.674,44.359,2,10,1,88.1,66.2,Green,dry,18.5,4613.159,LMGT3
87,34,136.98,45.576,47.988,44.092,2,11,1,85.0,62.8,Green,dry,18.3,4750.139,LMGT3
87,35,137.751,45.084,48.373,43.742,2,12,1,81.9,59.4,Green,dry,18.3,4887.891,LMGT3
87,36,136.455,45.09,48.01,43.724,2,13,1,78.6,56.1,Green,dry,18.1,5024.346,LMGT3
87,37,137.337,45.165,47.85,43.838,2,14,1,75.5,52.7,Green,dry,18.1,5161.682,LMGT3
87,38,138.083,45.519,48.226,43.78,2,15,1,72.4,49.3,Green,dry,17.9,5299.765,LMGT3
87,39,138.209,45.296,47.967,44.084,2,16,1,69.3,45.9,Green,dry,17.9,5437.974,LMGT3
87,40,139.352,45.799,48.916,44.288,2,17,1,66.1,42.5,Green,dry,18.1,5577.326,LMGT3
87,41,140.011,46.151,49.062,44.469,2,18,1,62.9,39.2,Green,dry,18.1,5717.337,LMGT3
87,42,139.5,46.432,48.494,44.647,2,19,1,59.8,35.8,Green,dry,17.8,5856.837,LMGT3
87,43,139.727,45.974,49.137,45.033,2,20,1,56.7,32.4,Green,dry,17.8,5996.564,LMGT3
87,44,139.201,46.404,49.077,44.162,2,21,1,53.4,29.0,Green,dry,17.8,6135.765,LMGT3
87,45,140.668,46.909,49.219,44.636,2,22,1,50.3,25.6,Green,dry,17.6,6276.433,LMGT3
87,46,140.898,46.994,49.794,45.244,2,23,1,47.1,22.3,Green,dry,17.6,6417.331,LMGT3
87,47,136.407,44.724,47.621,44.124,3,1,2,116.7,96.6,Green,dry,17.2,6628.912,LMGT3
87,48,137.323,45.735,47.674,44.203,3,2,2,113.6,93.2,Green,dry,17.1,6766.235,LMGT3
87,49,137.808,45.628,48.047,43.853,3,3,2,110.2,89.9,Green,dry,17.1,6904.043,LMGT3
87,50,137.41,45.371,47.838,43.584,3,4,2,106.9,86.5,Green,dry,17.3,7041.454,LMGT3
87,51,135.478,44.628,47.823,43.593,3,5,2,103.6,83.1,Green,dry,17.3,7176.931,LMGT3
87,52,135.829,44.759,47.617,43.703,3,6,2,100.4,79.7,Green,dry,17.3,7312.76,LMGT3
87,53,137.575,45.154,47.682,44.263,3,7,2,97.1,76.3,Green,dry,17.4,7450.335,LMGT3
87,54,135.727,44.294,47.686,43.1,3,8,2,94.0,73.0,Green,dry,17.4,7586.062,LMGT3
87,55,137.291,44.879,47.629,43.773,3,9,2,90.6,69.6,Green,dry,17.7,7723.353,LMGT3
87,56,137.936,45.379,47.846,44.403,3,10,2,87.5,66.2,Green,dry,17.7,7861.289,LMGT3
87,57,136.742,45.529,47.593,44.065,3,11,2,84.2,62.8,Green,dry,18.0,7998.031,LMGT3
87,58,135.852,44.982,47.922,42.973,3,12,2,80.9,59.4,Green,dry,18.0,8133.883,LMGT3
87,59,136.216,44.831,47.402,43.471,3,13,2,77.7,56.1,Green,dry,18.2,8270.099,LMGT3
87,60,136.172,45.239,47.639,43.093,3,14,2,74.5,52.7,Green,dry,18.2,8406.271,LMGT3
87,61,137.038,45.689,47.591,44.06,3,15,2,71.5,49.3,Green,dry,18.4,8543.309,LMGT3
87,62,139.67,46.291,49.224,45.176,3,16,2,68.2,45.9,Green,dry,18.4,8682.98,LMGT3
87,63,138.968,45.988,48.672,44.605,3,17,2,65.0,42.5,Green,dry,18.4,8821.948,LMGT3
87,64,138.752,45.409,48.132,44.164,3,18,2,61.9,39.2,Green,dry,18.9,8960.7,LMGT3
87,65,137.898,45.29,48.589,43.702,3,19,2,58.6,35.8,Green,dry,18.9,9098.599,LMGT3
87,66,138.666,45.859,48.098,44.75,3,20,2,55.4,32.4,Green,dry,19.0,9237.265,LMGT3
87,67,140.753,46.289,49.753,45.167,3,21,2,52.2,29.0,Green,dry,19.0,9378.018,LMGT3
87,68,140.052,46.003,48.948,44.585,3,22,2,48.9,25.6,Green,dry,19.2,9518.07,LMGT3
87,69,141.045,46.704,49.118,44.855,3,23,2,45.7,22.3,Green,dry,19.2,9659.116,LMGT3
87,70,136.376,44.569,48.187,43.165,4,1,2,116.7,96.6,Green,dry,19.2,9871.599,LMGT3
87,71,138.266,46.038,48.358,43.883,4,2,2,113.6,93.2,Green,dry,19.2,10009.865,LMGT3
87,72,135.997,44.55,48.047,43.464,4,3,2,110.5,89.9,Green,dry,19.3,10145.862,LMGT3
87,73,137.287,45.481,47.682,43.666,4,4,2,107.3,86.5,Green,dry,19.3,10283.149,LMGT3
87,74,137.345,45.086,47.842,43.923,4,5,2,103.9,83.1,Green,dry,19.5,10420.494,LMGT3
87,75,137.951,45.431,48.674,43.647,4,6,2,100.8,79.7,Green,dry,19.5,10558.445,LMGT3
87,76,135.43,45.099,47.139,43.307,4,7,2,97.6,76.3,Green,dry,19.9,10693.874,LMGT3
87,77,136.619,45.207,47.786,43.666,4,8,2,94.4,73.0,Green,dry,19.9,10830.493,LMGT3
87,78,136.747,45.164,48.216,43.309,4,9,2,91.1,69.6,Green,dry,20.1,10967.241,LMGT3
87,79,137.797,45.258,48.192,44.034,4,10,2,87.8,66.2,Green,dry,20.1,11105.038,LMGT3
87,80,136.173,44.481,47.438,43.892,4,11,2,84.7,62.8,Green,dry,20.5,11241.211,LMGT3
87,81,136.42,45.05,48.127,43.729,4,12,2,81.4,59.4,Green,dry,20.5,11377.631,LMGT3
87,82,135.788,44.355,47.476,43.882,4,13,2,78.1,56.1,Green,dry,20.5,11513.419,LMGT3
87,83,136.226,45.185,48.061,43.763,4,14,2,74.9,52.7,Green,dry,20.5,11649.645,LMGT3
87,84,136.548,44.858,48.01,44.149,4,15,2,71.7,49.3,Green,dry,20.5,11786.193,LMGT3
87,85,138.933,45.35,48.844,44.788,4,16,2,68.4,45.9,Green,dry,20.5,11925.126,LMGT3
87,86,137.316,45.071,48.226,44.242,4,17,2,65.1,42.5,Green,dry,20.5,12062.442,LMGT3
87,87,139.307,46.068,48.807,44.979,4,18,2,62.0,39.2,Green,dry,20.7,12201.75,LMGT3
87,88,138.859,46.073,48.513,44.581,4,19,2,58.8,35.8,Green,dry,20.7,12340.609,LMGT3
87,89,139.802,46.233,48.933,44.375,4,20,2,55.5,32.4,Green,dry,20.8,12480.41,LMGT3
87,90,138.59,45.406,48.644,44.59,4,21,2,52.4,29.0,Green,dry,20.8,12619.0,LMGT3
87,91,140.017,46.697,49.326,45.0,4,22,2,49.1,25.6,Green,dry,20.8,12759.017,LMGT3
87,92,140.294,45.881,49.002,45.304,4,23,2,45.9,22.3,Green,dry,20.8,12899.31,LMGT3
87,93,138.498,45.592,48.826,44.223,5,1,2,116.9,96.6,Green,dry,21.0,13126.701,LMGT3
87,94,136.531,45.417,47.876,43.416,5,2,2,113.7,93.2,Green,dry,21.0,13263.232,LMGT3
87,95,136.082,44.986,47.888,43.145,5,3,2,110.5,89.9,Green,dry,21.0,13399.314,LMGT3
87,96,137.528,45.254,47.662,43.902,5,4,2,107.5,86.5,Green,dry,21.0,13536.842,LMGT3
87,97,136.592,44.741,47.953,43.254,5,5,2,104.3,83.1,Green,dry,21.5,13673.435,LMGT3
87,98,137.304,45.15,48.074,43.816,5,6,2,101.0,79.7,Green,dry,21.5,13810.739,LMGT3
87,99,135.304,44.942,47.452,42.898,5,7,2,97.8,76.3,Green,dry,21.7,13946.042,LMGT3
87,100,137.668,45.772,48.264,44.113,5,8,2,94.6,73.0,Green,dry,21.7,14083.71,LMGT3
87,101,135.706,45.255,47.226,43.903,5,9,2,91.5,69.6,Green,dry,21.7,14219.416,LMGT3
87,102,136.938,44.789,47.637,44.246,5,10,2,88.4,66.2,Green,dry,21.8,14356.354,LMGT3
87,103,136.683,44.918,47.486,43.726,5,11,2,85.2,62.8,Green,dry,21.8,14493.037,LMGT3
87,104,135.977,44.743,47.467,43.487,5,12,2,81.9,59.4,Green,dry,21.5,14629.014,LMGT3
87,105,136.905,45.224,47.505,43.916,5,13,2,78.6,56.1,Green,dry,21.5,14765.918,LMGT3
87,106,136.171,45.407,47.933,44.055,5,14,2,75.5,52.7,Green,dry,21.4,14902.089,LMGT3
87,107,137.133,44.922,47.743,44.221,5,15,2,72.3,49.3,Green,dry,21.4,15039.222,LMGT3
87,108,137.91,45.719,47.946,44.139,5,16,2,69.0,45.9,Green,dry,21.1,15177.133,LMGT3
87,109,139.07,46.224,48.719,44.168,5,17,2,65.9,42.5,Green,dry,21.1,15316.203,LMGT3
87,110,139.082,45.548,48.996,44.214,5,18,2,62.5,39.2,Green,dry,20.9,15455.285,LMGT3
87,111,139.907,45.97,48.793,45.063,5,19,2,59.3,35.8,Green,dry,20.9,15595.192,LMGT3
87,112,139.284,45.612,49.102,44.782,5,20,2,56.0,32.4,Green,dry,20.9,15734.476,LMGT3
87,113,140.794,46.555,49.377,44.907,5,21,2,52.9,29.0,Green,dry,21.1,15875.27,LMGT3
87,114,139.811,46.383,48.983,44.297,5,22,2,49.8,25.6,Green,dry,21.1,16015.08,LMGT3
87,115,140.71,45.969,49.718,45.476,5,23,2,46.7,22.3,Green,dry,20.8,16155.79,LMGT3
87,116,137.604,45.401,48.184,44.096,6,1,2,116.9,96.6,Green,dry,21.0,16366.441,LMGT3
87,117,137.532,45.804,47.999,44.236,6,2,2,113.6,93.2,Green,dry,21.0,16503.973,LMGT3
87,118,137.484,45.313,48.221,44.086,6,3,2,110.4,89.9,Green,dry,20.5,16641.457,LMGT3
87,119,137.312,45.809,47.619,43.443,6,4,2,107.3,86.5,Green,dry,20.5,16778.769,LMGT3
87,120,136.925,44.925,47.735,43.572,6,5,2,104.1,83.1,Green,dry,20.5,16915.693,LMGT3
87,121,135.327,44.379,47.598,43.567,6,6,2,100.8,79.7,Green,dry,20.5,17051.02,LMGT3
87,122,137.849,45.862,48.274,44.244,6,7,2,97.7,76.3,Green,dry,20.5,17188.869,LMGT3
87,123,137.13,45.086,48.228,43.91,6,8,2,94.4,73.0,Green,dry,20.9,17325.999,LMGT3
87,124,137.604,45.11,48.656,43.623,6,9,2,91.1,69.6,Green,dry,20.9,17463.603,LMGT3
87,125,135.514,44.561,47.563,42.934,6,10,2,88.0,66.2,Green,dry,20.5,17599.118,LMGT3
87,126,135.59,45.067,47.766,43.773,6,11,2,84.7,62.8,Green,dry,20.5,17734.707,LMGT3
87,127,137.553,45.291,48.367,43.797,6,12,2,81.6,59.4,Green,dry,20.8,17872.26,LMGT3
87,128,137.585,45.209,48.204,44.159,6,13,2,78.5,56.1,Green,dry,20.8,18009.845,LMGT3
87,129,137.344,44.83,47.671,44.319,6,14,2,75.3,52.7,Green,dry,21.1,18147.189,LMGT3
87,130,137.698,45.783,47.937,44.042,6,15,2,72.2,49.3,Green,dry,21.1,18284.888,LMGT3
87,131,137.327,45.485,47.776,44.308,6,16,2,68.9,45.9,Green,dry,21.1,18422.215,LMGT3
87,132,138.31,45.295,48.175,43.781,6,17,2,65.8,42.5,Green,dry,20.8,18560.525,LMGT3
87,133,139.085,45.947,48.399,44.041,6,18,2,62.5,39.2,Green,dry,20.8,18699.61,LMGT3
87,134,138.339,45.912,48.107,44.488,6,19,2,59.3,35.8,Green,dry,20.3,18837.949,LMGT3
87,135,140.426,46.662,49.204,45.074,6,20,2,56.1,32.4,Green,dry,20.3,18978.376,LMGT3
87,136,139.751,45.852,48.716,44.51,6,21,2,52.9,29.0,Green,dry,20.1,19118.126,LMGT3
87,137,140.124,46.658,49.264,44.741,6,22,2,49.9,25.6,Green,dry,20.1,19258.25,LMGT3
87,138,139.255,46.278,48.961,44.333,6,23,2,46.5,22.3,Green,dry,20.3,19397.506,LMGT3
87,139,138.42,45.772,48.843,44.378,7,1,3,116.7,96.6,Green,dry,20.3,19609.065,LMGT3
87,140,137.623,45.856,47.751,44.47,7,2,3,113.6,93.2,Green,dry,20.0,19746.688,LMGT3
87,141,137.309,45.377,48.425,44.011,7,3,3,110.5,89.9,Green,dry,20.0,19883.997,LMGT3
87,142,137.594,45.328,48.035,44.466,7,4,3,107.2,86.5,Green,dry,20.1,20021.591,LMGT3
87,143,137.028,44.762,48.024,44.279,7,5,3,104.1,83.1,Green,dry,20.1,20158.619,LMGT3
87,144,137.551,45.031,47.897,44.392,7,6,3,100.8,79.7,Green,dry,20.4,20296.171,LMGT3
87,145,135.811,44.447,47.71,43.903,7,7,3,97.7,76.3,Green,dry,20.4,20431.981,LMGT3
87,146,136.121,45.054,48.142,43.163,7,8,3,94.5,73.0,Green,dry,20.0,20568.102,LMGT3
87,147,136.816,45.515,47.861,43.392,7,9,3,91.3,69.6,Green,dry,20.0,20704.918,LMGT3
87,148,137.259,44.798,48.4,43.609,7,10,3,88.1,66.2,Green,dry,19.8,20842.176,LMGT3
87,149,137.1,45.463,47.856,44.242,7,11,3,84.9,62.8,Green,dry,19.8,20979.277,LMGT3
87,150,137.656,45.723,48.434,43.586,7,12,3,81.6,59.4,Green,dry,19.8,21116.933,LMGT3
87,151,136.797,44.769,48.116,44.25,7,13,3,78.3,56.1,Green,dry,20.1,21253.73,LMGT3
87,152,135.924,44.823,47.653,43.081,7,14,3,75.0,52.7,Green,dry,20.1,21389.654,LMGT3
87,153,135.963,45.191,47.869,43.552,7,15,3,71.8,49.3,Green,dry,20.2,21525.618,LMGT3
87,154,137.219,45.024,48.438,44.248,7,16,3,68.5,45.9,Green,dry,20.2,21662.837,LMGT3
55,1,137.705,44.974,48.433,43.896,1,1,1,116.7,96.4,Green,dry,18.5,137.705,LMGT3
55,2,138.318,45.87,48.789,43.803,1,2,1,113.5,92.7,Green,dry,18.5,276.023,LMGT3
55,3,135.639,44.716,47.241,43.124,1,3,1,110.2,89.1,Green,dry,18.5,411.662,LMGT3
55,4,134.991,44.622,46.823,43.08,1,4,1,106.9,85.5,Green,dry,18.3,546.652,LMGT3
55,5,135.705,44.718,47.329,43.267,1,5,1,103.8,81.9,Green,dry,18.3,682.357,LMGT3
55,6,136.782,45.28,47.944,43.838,1,6,1,100.7,78.2,Green,dry,18.6,819.139,LMGT3
55,7,136.647,45.473,48.002,43.774,1,7,1,97.5,74.6,Green,dry,18.6,955.786,LMGT3
55,8,137.18,45.06,47.72,43.55,1,8,1,94.3,71.0,Green,dry,18.3,1092.966,LMGT3
55,9,137.442,45.793,48.208,43.955,1,9,1,91.0,67.3,Green,dry,18.3,1230.408,LMGT3
55,10,135.217,44.704,47.816,43.009,1,10,1,87.8,63.7,Green,dry,18.6,1365.625,LMGT3
55,11,136.575,45.214,47.862,43.981,1,11,1,84.5,60.1,Green,dry,18.6,1502.2,LMGT3
55,12,135.749,44.917,47.908,43.787,1,12,1,81.2,56.5,Green,dry,19.0,1637.949,LMGT3
55,13,136.121,45.402,47.67,43.965,1,13,1,78.1,52.8,Green,dry,19.0,1774.07,LMGT3
55,14,135.78,45.117,47.97,43.287,1,14,1,74.9,49.2,Green,dry,19.0,1909.85,LMGT3
55,15,138.44,45.246,48.644,44.491,1,15,1,71.6,45.6,Green,dry,18.9,2048.29,LMGT3
55,16,139.299,45.699,48.299,44.491,1,16,1,68.4,41.9,Green,dry,18.9,2187.59,LMGT3
55,17,137.855,45.346,48.698,44.576,1,17,1,65.2,38.3,Green,dry,18.7,2325.445,LMGT3
55,18,139.029,46.14,48.707,44.169,1,18,1,61.8,34.7,Green,dry,18.7,2464.473,LMGT3
55,19,138.862,46.188,48.583,44.833,1,19,1,58.6,31.1,Green,dry,19.0,2603.335,LMGT3
55,20,139.752,46.613,48.94,44.613,1,20,1,55.5,27.4,Green,dry,19.0,2743.087,LMGT3
55,21,140.008,46.339,49.001,44.709,1,21,1,52.4,23.8,Green,dry,18.6,2883.095,LMGT3
55,22,137.016,44.891,47.67,43.358,2,1,2,116.7,96.4,Green,dry,18.6,3106.978,LMGT3
55,23,135.874,45.071,47.411,43.678,2,2,2,113.4,92.7,Green,dry,18.3,3242.853,LMGT3
55,24,135.636,45.227,47.365,43.758,2,3,2,110.0,89.1,Green,dry,18.3,3378.489,LMGT3
55,25,136.732,44.853,47.814,44.035,2,4,2,106.9,85.5,Green,dry,18.5,3515.221,LMGT3
55,26,137.313,45.669,48.163,44.276,2,5,2,103.6,81.9,Green,dry,18.5,3652.534,LMGT3
55,27,136.913,45.233,48.224,43.358,2,6,2,100.4,78.2,Green,dry,18.2,3789.447,LMGT3
55,28,137.05,45.241,48.276,43.61,2,7,2,97.3,74.6,Green,dry,18.2,3926.497,LMGT3
55,29,135.584,45.137,46.955,43.788,2,8,2,94.2,71.0,Green,dry,18.5,4062.081,LMGT3
55,30,135.405,45.138,47.386,43.342,2,9,2,90.8,67.3,Green,dry,18.5,4197.486,LMGT3
55,31,136.37,44.593,47.262,43.196,2,10,2,87.6,63.7,Green,dry,18.5,4333.856,LMGT3
55,32,136.341,45.115,48.212,43.515,2,11,2,84.4,60.1,Green,dry,18.5,4470.197,LMGT3
55,33,136.766,45.48,48.27,44.143,2,12,2,81.3,56.5,Green,dry,18.5,4606.963,LMGT3
55,34,137.937,45.859,48.53,43.869,2,13,2,78.2,52.8,Green,dry,18.3,4744.9,LMGT3
55,35,137.96,45.706,48.011,44.079,2,14,2,75.1,49.2,Green,dry,18.3,4882.861,LMGT3
55,36,138.44,45.613,48.28,44.641,2,15,2,71.9,45.6,Green,dry,18.1,5021.301,LMGT3
55,37,137.142,45.661,48.346,43.786,2,16,2,68.7,41.9,Green,dry,18.1,5158.443,LMGT3
55,38,139.148,46.308,48.746,44.232,2,17,2,65.4,38.3,Green,dry,17.9,5297.591,LMGT3
55,39,138.03,45.644,47.843,44.306,2,18,2,62.3,34.7,Green,dry,17.9,5435.621,LMGT3
55,40,138.618,46.123,48.476,43.953,2,19,2,59.2,31.1,Green,dry,18.1,5574.239,LMGT3
55,41,140.195,46.491,49.342,44.715,2,20,2,56.1,27.4,Green,dry,18.1,5714.434,LMGT3
55,42,140.487,46.324,48.716,44.746,2,21,2,52.9,23.8,Green,dry,17.8,5854.921,LMGT3
55,43,137.233,44.848,47.894,44.138,3,1,2,116.8,96.4,Green,dry,17.8,6078.272,LMGT3
55,44,136.4,44.522,47.677,44.031,3,2,2,113.7,92.7,Green,dry,17.6,6214.672,LMGT3
55,45,134.717,44.267,47.383,43.25,3,3,2,110.6,89.1,Green,dry,17.6,6349.389,LMGT3
55,46,135.786,44.919,47.921,43.77,3,4,2,107.3,85.5,Green,dry,17.2,6485.175,LMGT3
55,47,135.414,44.312,47.232,43.832,3,5,2,104.2,81.9,Green,dry,17.2,6620.59,LMGT3
55,48,135.904,45.111,47.609,43.139,3,6,2,101.0,78.2,Green,dry,17.1,6756.494,LMGT3
